controller,hour,load,pv,wind,generatorPower,batteryPower,soc,fuelRemaining,unserved,criticalUnserved,curtailed
Tuned rules,60,94.02459750075374,54.107896799941614,14.009431953999036,0,25.907268746813088,58.31714004937416,15362.419999999998,0,0,0
Tuned rules,61,92.25371755594091,57.06488541420561,31.423960960181905,0,3.7648711815533886,57.32500938013766,15362.419999999998,0,0,0
Tuned rules,62,90.99013966664684,55.72506577266228,49.67489389631152,0,-14.409820002326953,60.742598271168106,15362.419999999998,0,0,0
Tuned rules,63,90.91766438079907,48.77117722180515,49.490860396947745,0,-7.344373237953818,62.484469327542094,15362.419999999998,0,0,0
Tuned rules,64,91.75291791405644,37.85108234512852,34.855437188603986,0,19.046398380323936,57.46530265214497,15362.419999999998,0,0,0
Tuned rules,65,91.44498207236725,26.79200962968821,38.013747532909356,0,26.639224909769695,50.44525050078116,15362.419999999998,0,0,0
Tuned rules,66,90.85477395540782,14.13093617891562,45.91227764911799,0,30.811560127374214,42.32569147863697,15362.419999999998,0,0,0
Tuned rules,67,92.39769920761393,7.359634703638541e-15,23.407510062310156,100,-31.00981085469624,49.68031388702593,15326.919999999998,0,0,0
Tuned rules,68,90.54875215659632,0,47.802917018749206,100,-57.25416486215289,63.259331374164695,15291.419999999998,0,0,0
Tuned rules,69,91.95089102659543,0,26.153500789781695,100,-34.202609763186274,71.37119253218326,15255.919999999998,0,0,0
Tuned rules,70,90.55558637894246,0,44.182981421321614,100,-53.62739504237915,84.09004603084877,15220.419999999998,0,0,0
Tuned rules,71,85.72427350603448,0,26.318011287835333,100,-40.593737781800854,93.71769629060792,15184.919999999998,0,0,0
Tuned rules,72,84.19273969155438,0,46.621168434775655,0,37.571571256778725,83.81671792037994,15184.919999999998,0,0,0
Tuned rules,73,85.14349687476306,0,30.725683624043032,0,54.41781325072003,69.47636499054938,15184.919999999998,0,0,0
Tuned rules,74,85.08776476378776,0,29.974593809154236,0,55.113170954633524,54.95276921630952,15184.919999999998,0,0,0
Tuned rules,75,86.39420745130201,0,15.27699560575646,0,71.11721184554555,36.21173836025696,15184.919999999998,0,0,0
Tuned rules,76,87.75731961284922,0,6.1342695314433415,100,-18.37694991859412,40.57021472447721,15149.419999999998,0,0,0
Tuned rules,77,88.09384875779438,0,4.332236202931622,100,-16.23838744513725,44.421486463595926,15113.919999999998,0,0,0
Tuned rules,78,88.78748222818461,12.772963529596945,2.0594512562853664,100,-26.044932557697692,50.598584592680886,15078.419999999998,0,0,0
Tuned rules,79,94.54126712444338,25.296587360328765,2.3355011652754283,100,-33.09082140116081,58.44676198819433,15042.919999999998,0,0,0
Tuned rules,80,95.32177849196995,35.27614928274826,0.8035337471387078,100,-40.757904537917,68.1133478128591,15007.419999999998,0,0,0
Tuned rules,81,94.16130446434859,46.779575073050665,2.6567138090316162,100,-55.274984417733705,81.2229614421357,14971.919999999998,0,0,0
Tuned rules,82,94.0837973381075,54.34150281698738,2.5388122211113817,100,-58.08909500641689,95,14936.419999999998,0,0,4.707422693574365
Tuned rules,83,92.63993089110721,62.73224417692197,7.340808785599429,0,22.56687792858581,89.05310550555718,14936.419999999998,0,0,0
Tuned rules,84,93.88387340848485,61.39976084662626,2.415436392431507,0,30.06867616942708,81.12931359543913,14936.419999999998,0,0,0
Tuned rules,85,92.06281876139406,64.78759669692874,9.083875941142974,0,18.191346123322333,76.33547297425805,14936.419999999998,0,0,0
Tuned rules,86,91.07620122534763,62.48577236347385,14.97283562427894,0,13.617593237594846,72.7469220675492,14936.419999999998,0,0,0
Tuned rules,87,91.60095780775008,39.517613588969276,10.345785814969702,0,41.7375584038111,61.74810969002047,14936.419999999998,0,0,0
Tuned rules,88,90.11800508574052,33.52305322377782,21.381218331876493,0,35.2137335300862,52.46847611724432,14936.419999999998,0,0,0
Tuned rules,89,90.95704346620352,22.748373406914965,13.013210453250865,0,55.19545960603769,37.92319537933606,14936.419999999998,0,0,0
Tuned rules,90,92.03038441163048,11.261281049118422,6.089745014937617,100,-25.320641652425564,43.92851283723063,14900.919999999998,0,0,0
Tuned rules,91,92.00634161870302,6.240432485987439e-15,5.66538837329831,100,-13.659046754595295,47.16804021807454,14865.419999999998,0,0,0
Tuned rules,92,92.7469933721315,0,2.766233805029174,100,-10.019240432897675,49.54431173253514,14829.919999999998,0,0,0
Tuned rules,93,94.23135432024357,0,0.34104535736406594,100,-6.109691037120498,50.99335219332644,14794.419999999998,0,0,0
Tuned rules,94,95.36627918046474,0,0.0032245592946922807,100,-4.6369453788299495,52.09310035204355,14758.919999999998,0,0,0
Tuned rules,95,88.2294352163467,0,0.21132457824374598,100,-11.981889361897046,54.93485493122377,14723.419999999998,0,0,0
Tuned rules,96,86.47224911733116,0,2.283744878972175,100,-15.811495761641012,58.68488041779008,14687.919999999998,0,0,0
Tuned rules,97,84.75168488091671,0,8.27822146437246,100,-23.52653658345575,64.2646884972148,14652.419999999998,0,0,0
Tuned rules,98,86.0777009190887,0,2.6935897643297513,100,-16.61588884524106,68.20549255465082,14616.919999999998,0,0,0
Tuned rules,99,86.76625523234708,0,1.1278330882491925,100,-14.361577855902112,71.61163981603742,14581.419999999998,0,0,0
Tuned rules,100,85.64300797578524,0,3.291745694386473,100,-17.64873771860124,75.7974054923652,14545.919999999998,0,0,0
Tuned rules,101,84.10651976843164,0,9.486755416648716,100,-25.38023564821708,81.81685690737766,14510.419999999998,0,0,0
Tuned rules,102,84.90254755514869,12.601011545252543,5.112585978238135,100,-32.81104996834199,89.59868068149437,14474.919999999998,0,0,0
Tuned rules,103,90.62692914993326,24.962563215939298,5.838066720746644,0,59.82629921324732,73.83306655711095,14474.919999999998,0,0,0
Tuned rules,104,90.23708304334366,36.59187841869603,7.189853545108735,0,46.4553510795389,61.59100664760221,14474.919999999998,0,0,0
Tuned rules,105,90.9161320753669,44.99222157026463,4.029624790127831,0,41.89428571497444,50.55089299717097,14474.919999999998,0,0,0
Tuned rules,106,92.025073497384,49.965943386562934,1.2084564273948741,0,40.850673683426194,39.785795264510384,14474.919999999998,0,0,0
Tuned rules,107,91.289152662877,55.928189039228464,2.4662096077638314,48,-15.1052459841153,43.36831890902908,14457.879999999997,0,0,0
Tuned rules,108,89.94055657138168,60.63442793687705,6.94330457008002,48,-25.6371759355754,49.44870906384481,14440.839999999997,0,0,0
Tuned rules,109,90.86900940667954,57.43970131161234,3.1484164287623555,48,-17.719108333695146,53.651164596975875,14423.799999999996,0,0,0
Tuned rules,110,90.57836221375463,53.94803873647694,3.802692036203074,48,-15.172368558925385,57.249607757905686,14406.759999999995,0,0,0
Tuned rules,111,91.96399066150826,30.883988045011694,0.7820738344906635,60,0.2979287820058971,57.171096630267485,14386.719999999994,0,0,0
Tuned rules,112,92.97337960780047,23.84069045345105,0.09045518539631642,60,9.042233968953099,54.78825875709782,14366.679999999993,0,0,0
Tuned rules,113,91.15476491645362,17.948284638088126,1.8193507237518598,60,11.387129554613637,51.78748664009799,14346.639999999992,0,0,0
Tuned rules,114,92.55674986016811,8.783168674383768,0.19467478428682955,60,23.578906401497505,45.5738992263766,14326.599999999991,0,0,0
Tuned rules,115,92.28561657487973,4.922448941485468e-15,0.3080295735360976,60,31.977587001343622,37.14706514300662,14306.55999999999,0,0,0
Tuned rules,116,91.8539982039627,0,0.6003560187500958,100,-8.746357814787387,39.22144603742222,14271.05999999999,0,0,0
Tuned rules,117,90.10942707292313,0,4.024841306852633,100,-13.91541423392951,42.521776304718045,14235.55999999999,0,0,0
Tuned rules,118,90.47744179867905,0,2.8128030413846274,100,-12.335361242705574,45.44736410131165,14200.05999999999,0,0,0
Tuned rules,119,85.40828236916835,0,0.9623620980912723,100,-15.554079728922929,49.13633801515546,14164.55999999999,0,0,0
Tuned rules,120,84.14678642551702,0,3.5693813539476418,100,-19.422594928430627,53.742810868506155,14129.05999999999,0,0,0
Tuned rules,121,83.26232630232482,0,6.920583547432749,100,-23.658257245107933,59.353859245860264,14093.55999999999,0,0,0
Tuned rules,122,83.27769593203011,0,6.749617528716305,100,-23.471921596686187,64.9207142438421,14058.05999999999,0,0,0
Tuned rules,123,83.05583805116933,0,7.766834151289358,100,-24.710996100120028,70.7814415634359,14022.55999999999,0,0,0
Tuned rules,124,81.97127240143837,0,14.743713077390257,100,-32.772440675951884,78.55410833984261,13987.05999999999,0,0,0
Tuned rules,125,83.35448890194654,0,6.246977172831545,100,-22.89248827088501,83.98353865819409,13951.55999999999,0,0,0
Tuned rules,126,84.21437302215334,6.257705265044665,3.1341960699688225,100,-25.177528312860147,89.95491380734518,13916.05999999999,0,0,0
Tuned rules,127,91.35730951456429,11.82713532834138,0.8929766416445523,0,78.63719754457836,69.2321927195562,13916.05999999999,0,0,0
Tuned rules,128,90.56177601198537,17.703418231247042,2.2809085766753503,0,70.57744920406299,50.63340180874978,13916.05999999999,0,0,0
Tuned rules,129,91.42696241333974,21.730855619010566,0.836539753517822,0,68.85956704081136,32.48731259691439,13916.05999999999,0,0,0
Tuned rules,130,90.3610774465982,26.340661682334467,2.855591583728889,100,-38.835175819465164,41.69788326610984,13880.55999999999,0,0,0
Tuned rules,131,89.6458942914966,29.562928153324474,5.297940254008748,100,-45.21497411583661,52.42155595747997,13845.05999999999,0,0,0
Tuned rules,132,90.59777854639881,29.61110581280146,2.3930103671857705,100,-41.40633763358841,62.241931194086405,13809.55999999999,0,0,0
Tuned rules,133,91.28040245687656,28.44259535872551,1.1651766528210457,100,-38.32736955467,71.3320650327677,13774.05999999999,0,0,0
Tuned rules,134,90.76642890227191,27.075867851253918,2.170946161139865,100,-38.48038511012186,80.45848969689877,13738.55999999999,0,0,0
Tuned rules,135,89.81935905441318,24.571305004216875,5.175804957359997,100,-39.9277509071637,89.92818730048563,13703.05999999999,0,0,0
Tuned rules,136,88.5323649060002,20.706593656022434,12.425270633891918,0,55.40050061608584,75.32887351211957,13703.05999999999,0,0,0
Tuned rules,137,87.77902435285648,14.930641566295092,19.036879591098554,0,53.811503195462834,61.148297310861956,13703.05999999999,0,0,0
Tuned rules,138,88.5469521772834,7.536794892692545,13.106665790763575,0,67.90349149382729,43.254156127664984,13703.05999999999,0,0,0
Tuned rules,139,87.09318319010758,4.3972154477088136e-15,27.638889480486476,100,-40.5457062903789,52.87041471900101,13667.55999999999,0,0,0
Tuned rules,140,88.63034229665374,0,13.43206219616514,100,-24.801719899511397,58.75265907689939,13632.05999999999,0,0,0
Tuned rules,141,89.49510808070121,0,8.341619451436204,100,-18.846511370734987,63.222501717883226,13596.55999999999,0,0,0
Tuned rules,142,88.22772528457321,0,17.93749319820413,100,-29.709767913630913,70.26879187003792,13561.05999999999,0,0,0
Tuned rules,143,82.54621069586733,0,15.859268118788389,100,-33.31305742292106,78.16967716606864,13525.55999999999,0,0,0
Tuned rules,144,83.87322417937713,0,7.597389362703676,100,-23.724165183326548,83.796356983472,13490.05999999999,0,0,0
Tuned rules,145,82.32762565464883,0,19.317082414828747,100,-36.98945676017992,92.56917694155808,13454.55999999999,0,0,0
Tuned rules,146,82.59617661873716,0,17.68005946822868,0,64.91611715050848,75.46227802073088,13454.55999999999,0,0,0
Tuned rules,147,81.16566469791229,0,35.133932808959145,0,46.031731888953146,63.331851569789464,13454.55999999999,0,0,0
Tuned rules,148,83.03177638046083,0,15.598322338572908,0,67.43345404188791,45.561576131068364,13454.55999999999,0,0,0
Tuned rules,149,81.78736645916707,0,29.50638552884693,0,52.28098093032014,31.784327960431664,13454.55999999999,0,0,0
Tuned rules,150,81.98960121276323,4.031801138310167,28.303735086947935,100,-50.34593501249486,43.724914878204274,13419.05999999999,0,0,0
Tuned rules,151,88.12440837364716,7.973455444930126,27.984539457472952,100,-47.833586528755916,55.06964603462548,13383.55999999999,0,0,0
Tuned rules,152,86.81926909197225,12.21266903774427,48.969950620209026,100,-74.36335056598105,72.70646320188084,13348.05999999999,0,0,0
Tuned rules,153,87.86813579005525,15.066175789047147,34.26995973290506,100,-61.46799973189695,87.28487937943686,13312.55999999999,0,0,0
Tuned rules,154,87.52794756659208,5.139273077213366,41.038969343570166,0,41.34970514580854,76.38827530967521,13312.55999999999,0,0,0
Tuned rules,155,87.14891292977171,6.0213515690393615,49.378773695692516,0,31.748787665039835,68.0217351454598,13312.55999999999,0,0,0
Tuned rules,156,87.10540249791293,6.6026984890333855,52.38992769717363,0,28.112776311705915,60.6133681041416,13312.55999999999,0,0,0
Tuned rules,157,87.58308044064785,5.5551520159111725,46.15195070060279,0,35.87597772413389,51.15921786299767,13312.55999999999,0,0,0
Tuned rules,158,88.04559588349628,5.362731748176793,40.7005180589139,0,41.982346076405584,40.095898269758095,13312.55999999999,0,0,0
Tuned rules,159,89.86810378604085,4.618759451654648,19.59570558628247,100,-34.34636125189627,48.241853086878926,13277.05999999999,0,0,0
Tuned rules,160,90.11567308523473,3.8474352091928194,18.50431863298214,100,-32.236080756940225,55.887310939058125,13241.55999999999,0,0,0
Tuned rules,161,89.78402316171521,2.847716644122178,23.1301688349685,100,-36.19386231737546,64.4714391071666,13206.05999999999,0,0,0
Tuned rules,162,89.74671101015957,1.5335442611186219,25.020482492086117,100,-36.807315743045166,73.20106053004127,13170.55999999999,0,0,0
Tuned rules,163,89.55913728441996,8.890189585557603e-16,28.850666046512767,100,-39.29152876209281,82.51986480290849,13135.05999999999,0,0,0
Tuned rules,164,90.10295696566652,0,24.098514701718674,100,-33.99555773605215,90.58261926093464,13099.55999999999,0,0,0
Tuned rules,165,91.51314363622896,0,12.64372987266754,0,78.86941376356143,69.79870382634407,13099.55999999999,0,0,0
Tuned rules,166,90.45677245010239,0,23.26953055013273,0,67.18724189996966,52.093310983960485,13099.55999999999,0,0,0
Tuned rules,167,85.11483128287874,0,18.134667778718295,0,66.98016350416044,34.44248809032449,13099.55999999999,0,0,0
Tuned rules,168,83.42266301865811,0,40.43771693068261,48,-5.015053912024499,35.63191256161462,13082.51999999999,0,0,0
Tuned rules,169,82.45476305043718,0,60.20974635526303,48,-25.754983304825856,41.74024318732915,13065.479999999989,0,0,0
Tuned rules,170,82.34231187373814,0,65.48368387642613,48,-31.141372002687987,49.126068061661144,13048.439999999988,0,0,0
Tuned rules,171,81.37758296927105,0,90,48,-56.622417030728954,62.55525339473702,13031.399999999987,0,0,0
Tuned rules,172,80.92695942375224,0,90,48,-57.07304057624776,76.0913134856484,13014.359999999986,0,0,0
Tuned rules,173,79.69746153358071,0,90,48,-58.30253846641929,89.9189746049083,12997.319999999985,0,0,0
Tuned rules,174,78.88115181325492,26.245923250170875,90,0,-21.423484130195597,95,12997.319999999985,0,0,15.941287306720362
Tuned rules,175,85.67840857820542,51.537503474336496,90,0,0,95,12997.319999999985,0,0,55.85909489613107
Tuned rules,176,86.84700461521754,59.429415319162636,90,0,0,95,12997.319999999985,0,0,62.5824107039451
Tuned rules,177,87.58255120612549,73.28717221204917,90,0,0,95,12997.319999999985,0,0,75.70462100592368
Tuned rules,178,87.26105493302876,85.98710694784829,90,0,0,95,12997.319999999985,0,0,88.72605201481954
Tuned rules,179,86.14838807360789,97.24162753495403,90,0,0,95,12997.319999999985,0,0,101.09323946134614
Tuned rules,180,86.59391297367452,99.17461084674328,90,0,0,95,12997.319999999985,0,0,102.58069787306877
Tuned rules,181,86.81817104939925,75.82446986966987,90,0,0,95,12997.319999999985,0,0,79.00629882027063
Tuned rules,182,86.21528106397312,72.22272501502272,90,0,0,95,12997.319999999985,0,0,76.0074439510496
Tuned rules,183,86.73565755868593,62.30649635407522,90,0,0,95,12997.319999999985,0,0,65.57083879538929
Tuned rules,184,88.04001017960533,48.05775535987473,90,0,0,95,12997.319999999985,0,0,50.0177451802694
Tuned rules,185,88.0209114149714,33.77107621728543,90,0,0,95,12997.319999999985,0,0,35.750164802314046
Tuned rules,186,87.93339455614006,17.532187188878986,90,0,0,95,12997.319999999985,0,0,19.598792632738935
Tuned rules,187,89.84518082053327,9.10345625174337e-15,82.49523888963981,0,7.349941930893451,93.06312023570007,12997.319999999985,0,0,0
Tuned rules,188,91.39134229463151,0,51.61983453004364,0,39.771507764587874,82.58240769276928,12997.319999999985,0,0,0
Tuned rules,189,91.79678155857353,0,46.39955126122325,0,45.397230297350276,70.61918709253345,12997.319999999985,0,0,0
Tuned rules,190,90.79690258641853,0,67.88719661319033,0,22.9097059732282,64.58194947585298,12997.319999999985,0,0,0
Tuned rules,191,84.03622680591408,0,88.6462539084888,0,-4.610027102574719,65.67531340479619,12997.319999999985,0,0,0
Tuned rules,192,84.87313168426245,0,70.69099738412139,0,14.182134300141058,61.9379928655592,12997.319999999985,0,0,0
Tuned rules,193,86.047190923383,0,49.07025689156792,0,36.97693403181508,52.193715163031804,12997.319999999985,0,0,0
Tuned rules,194,86.05415019662232,0,50.58829159362537,0,35.465858602996946,42.84764079978616,12997.319999999985,0,0,0
Tuned rules,195,86.74957557365829,0,40.41051172216854,48,-1.6609361485102454,43.241566395591164,12980.279999999984,0,0,0
Tuned rules,196,85.08756881970655,0,74.02420607162739,48,-36.93663725192084,52.0018591073531,12963.239999999983,0,0,0
Tuned rules,197,83.81891865081084,0,90,48,-54.18108134918916,64.85203084392609,12946.199999999983,0,0,0
Tuned rules,198,82.71670091605318,13.89265933561903,90,48,-69.17595841956586,81.25854993874583,12929.159999999982,0,0,0
Tuned rules,199,88.15364952672195,27.95945853947863,90,48,-57.93904072936463,95,12912.11999999998,0,0,19.86676828339207
Tuned rules,200,89.0107517685876,39.485596123735796,90,0,0,95,12912.11999999998,0,0,40.47484435514821
Tuned rules,201,90.21974438473245,47.93314010402194,90,0,0,95,12912.11999999998,0,0,47.71339571928948
Tuned rules,202,89.84220897002331,56.55701308091999,90,0,0,95,12912.11999999998,0,0,56.714804110896694
Tuned rules,203,90.60810284607223,60.10122012456561,90,0,0,95,12912.11999999998,0,0,59.49311727849337
Tuned rules,204,90.01343503553463,63.60124421629307,90,0,0,95,12912.11999999998,0,0,63.587809180758455
Tuned rules,205,91.0508045643776,60.24562781364239,88.84391338158325,0,0,95,12912.11999999998,0,0,58.03873663084805
Tuned rules,206,90.72040770367767,56.856689210865426,90,0,0,95,12912.11999999998,0,0,56.13628150718776
Tuned rules,207,91.70944572410014,47.934207774074544,74.37069974797005,0,0,95,12912.11999999998,0,0,30.595461797944466
Tuned rules,208,90.46852299214342,40.378747701054984,90,0,0,95,12912.11999999998,0,0,39.91022470891156
Tuned rules,209,90.29497831374015,28.542059531407897,90,0,0,95,12912.11999999998,0,0,28.247081217667755
Tuned rules,210,89.05310440750438,15.454825750978486,90,0,0,95,12912.11999999998,0,0,16.401721343474108
Tuned rules,211,89.309499980515,8.520781208471873e-15,90,0,0,95,12912.11999999998,0,0,0.6905000194850146
Tuned rules,212,90.06702573988221,0,90,0,0.06702573988221161,94.98233716667619,12912.11999999998,0,0,0
Tuned rules,213,88.9741771816644,0,90,0,-0.074473044313555,95,12912.11999999998,0,0,0.9513497740220431
Tuned rules,214,90.40127007625938,0,90,0,0.4012700762593795,94.89425605017924,12912.11999999998,0,0,0
Tuned rules,215,85.1175459322242,0,90,0,-0.4458556402882193,95,12912.11999999998,0,0,4.436598427487577
Tuned rules,216,84.56153063975265,0,90,0,0,95,12912.11999999998,0,0,5.438469360247353
Tuned rules,217,84.34349342295206,0,90,0,0,95,12912.11999999998,0,0,5.656506577047935
Tuned rules,218,85.56294111447329,0,79.2326519047385,0,6.3302892097347865,93.33182232080424,12912.11999999998,0,0,0
Tuned rules,219,85.83598380204693,0,72.22502979161771,0,13.61095401042921,89.74502100407427,12912.11999999998,0,0,0
Tuned rules,220,86.45495780173206,0,58.40482012511694,0,28.050137676615122,82.353160692457,12912.11999999998,0,0,0
Tuned rules,221,86.1830920100139,0,63.26092350331918,0,22.922168506694717,76.31263890984567,12912.11999999998,0,0,0
Tuned rules,222,85.14845150157392,15.834103162996422,86.4857690747968,0,-17.171420736219318,80.38519892390805,12912.11999999998,0,0,0
Tuned rules,223,92.63752885066597,29.350723521617773,52.70186043962678,0,10.584944889421422,77.59582102741382,12912.11999999998,0,0,0
Tuned rules,224,91.2987048927333,44.67332965410826,80.43204397226229,0,-33.80666873363725,85.61377652499587,12912.11999999998,0,0,0
Tuned rules,225,89.8550695629751,59.50084597386367,90,0,-39.57579307780477,95,12912.11999999998,0,0,20.069983333083805
Tuned rules,226,91.09904844806104,66.04617052211051,82.70048830384246,0,0,95,12912.11999999998,0,0,57.64761037789194
Tuned rules,227,89.87262773045612,75.28775630193222,90,0,0,95,12912.11999999998,0,0,75.41512857147612
Tuned rules,228,90.98371021062763,74.73657160240988,82.45103455430994,0,0,95,12912.11999999998,0,0,66.20389594609219
Tuned rules,229,92.63169806216041,68.83299216015249,46.58327110890362,0,0,95,12912.11999999998,0,0,22.784565206895692
Tuned rules,230,90.95032485063979,68.1973399799321,79.77545171769528,0,0,95,12912.11999999998,0,0,57.022466846987584
Tuned rules,231,90.80243972966596,59.89678141356567,81.52568251088643,0,0,95,12912.11999999998,0,0,50.62002419478614
Tuned rules,232,89.69677636147054,50.06019385817275,90,0,0,95,12912.11999999998,0,0,50.3634174967022
Tuned rules,233,89.46874978565137,35.3906319570912,90,0,0,95,12912.11999999998,0,0,35.92188217143983
Tuned rules,234,88.94986810612937,18.62860011606376,90,0,0,95,12912.11999999998,0,0,19.678732009934393
Tuned rules,235,89.47354200501852,1.0147476686493295e-14,90,0,0,95,12912.11999999998,0,0,0.5264579949814987
Tuned rules,236,90.61512498825718,0,75.47358911516575,0,15.141535873091428,91.00985494732373,12912.11999999998,0,0,0
Tuned rules,237,92.27592582262713,0,41.18932983201859,0,51.08659599060854,77.54735484439466,12912.11999999998,0,0,0
Tuned rules,238,91.75914986693004,0,48.08678970950675,0,43.67236015742329,66.03867743667405,12912.11999999998,0,0,0
Tuned rules,239,86.03436730901689,0,41.786823726398765,0,44.24754358261812,54.37842588762072,12912.11999999998,0,0,0
Tuned rules,240,87.49816607041075,0,21.495561169134717,0,66.00260490127603,36.98521230493529,12912.11999999998,0,0,0
Tuned rules,241,88.59478929174888,0,11.405684951038308,100,-22.81089565928943,42.3952912363205,12876.61999999998,0,0,0
Tuned rules,242,88.5776274122125,0,10.791398347996024,100,-22.21377093578353,47.66374960469494,12841.11999999998,0,0,0
Tuned rules,243,87.18844959473583,0,21.265573502334206,100,-34.07712390759838,55.745849178879055,12805.61999999998,0,0,0
Tuned rules,244,87.30463576340551,0,19.010607628466214,100,-31.705971865060704,63.265580668089704,12770.11999999998,0,0,0
Tuned rules,245,86.42803441220448,0,27.071740425136483,100,-40.643706012932,72.90508193442567,12734.61999999998,0,0,0
Tuned rules,246,86.15827866775513,17.561604947640177,28.907475931305527,100,-60.31080221119058,87.20904462187178,12699.11999999998,0,0,0
Tuned rules,247,91.9796845476991,34.61328988118833,29.638903144624248,0,27.72749152188652,79.90220903752429,12699.11999999998,0,0,0
Tuned rules,248,92.12662081958351,49.66489093917567,26.377609025617065,0,16.08412085479077,75.66367103231153,12699.11999999998,0,0,0
Tuned rules,249,91.37175663333593,64.30773456226727,34.47144795910393,0,-7.407425888035263,77.42049633769304,12699.11999999998,0,0,0
Tuned rules,250,92.07076174246515,72.49806269751953,24.214454079625447,0,-4.641755034679818,78.5213852064537,12699.11999999998,0,0,0
Tuned rules,251,90.37835487350722,83.80465647441098,45.95699712450868,0,-39.38329872541243,87.86195463718691,12699.11999999998,0,0,0
Tuned rules,252,91.22588486085422,83.71601852065496,31.39266375184092,0,-23.88279741164166,93.52625739097404,12699.11999999998,0,0,0
Tuned rules,253,92.63258015873514,77.74245980908688,15.278404222126253,0,-0.38828387247799867,93.6183469971546,12699.11999999998,0,0,0
Tuned rules,254,92.78965456510377,71.69457919889301,13.095382546586665,0,7.9996928196241015,91.51024283951237,12699.11999999998,0,0,0
Tuned rules,255,93.9928407518464,59.55936800345774,5.57456553528526,0,28.858907213103393,83.90525304143996,12699.11999999998,0,0,0
Tuned rules,256,94.89473243601569,45.94439334454605,2.308219070319559,0,46.64212002115008,71.61397519429202,12699.11999999998,0,0,0
Tuned rules,257,93.02883657932477,34.61313141369571,9.07958770692683,0,49.33611745870223,58.61276668770059,12699.11999999998,0,0,0
Tuned rules,258,91.37877911191669,18.96557631548615,20.937658252163388,0,51.47554454426715,45.04776964125573,12699.11999999998,0,0,0
Tuned rules,259,91.29800119494158,1.050917573276302e-14,20.503323165619555,0,70.79467802932201,26.391733908677544,12699.11999999998,0,0,0
Tuned rules,260,90.78336387402075,0,24.611385870131205,100,-33.82802199611045,34.41475377712639,12663.61999999998,0,0,0
Tuned rules,261,92.17106964794206,0,11.31811802248335,100,-19.147048374541285,38.95587502709953,12628.11999999998,0,0,0
Tuned rules,262,92.02712572956527,0,11.468235071908486,100,-19.44110934234321,43.56673895926323,12592.61999999998,0,0,0
Tuned rules,263,86.99504838392926,0,5.612004481039739,100,-18.616956097110474,47.98213778673033,12557.11999999998,0,0,0
Tuned rules,264,85.8010156958832,0,11.384394047954805,100,-25.583378352071605,54.04976872430968,12521.61999999998,0,0,0
Tuned rules,265,86.86923767550374,0,5.168058960393795,100,-18.298821284890053,58.3897152560563,12486.11999999998,0,0,0
Tuned rules,266,87.47453296669474,0,2.817982333217447,100,-15.343449366522705,62.02873379318225,12450.61999999998,0,0,0
Tuned rules,267,86.80976718554923,0,4.532441113938994,100,-17.722673928389767,66.23203498134691,12415.11999999998,0,0,0
Tuned rules,268,87.65730378916192,0,1.8786600236581417,100,-14.221356234496227,69.6049257651702,12379.61999999998,0,0,0
Tuned rules,269,86.5333054418362,0,4.742790071075548,100,-18.20948462923934,73.92368424863692,12344.11999999998,0,0,0
Tuned rules,270,86.22913288016565,19.235669292405966,5.5197457679327515,100,-38.52628218017307,83.06099435871475,12308.61999999998,0,0,0
Tuned rules,271,91.03871675517976,39.33250521403967,11.314634279402966,100,-50.339267765414135,95,12273.11999999998,0,0,9.269154972848739
Tuned rules,272,91.18955960980915,56.42263400315912,9.726975110174939,0,25.0399504964751,88.40139366110623,12273.11999999998,0,0,0
Tuned rules,273,91.7304005292626,69.62433658843207,6.375586241139688,0,15.730477699690837,84.25604880998046,12273.11999999998,0,0,0
Tuned rules,274,93.16367682486376,76.27277225511864,1.6563386463854426,0,15.234565923359682,80.24138818649689,12273.11999999998,0,0,0
Tuned rules,275,93.53448940143875,81.64323754772319,0.9420995929858956,0,10.949152260729662,77.35603322050626,12273.11999999998,0,0,0
Tuned rules,276,92.88017461736104,86.22414998759551,1.8578769691340635,0,4.798147660631457,76.0916102907226,12273.11999999998,0,0,0
Tuned rules,277,92.26444508696981,68.57591071063634,3.1311432560586425,0,20.55739112027483,70.67426206647352,12273.11999999998,0,0,0
Tuned rules,278,91.39626412957807,65.73831839452184,5.921038661412286,0,19.73690707364395,65.47313037315655,12273.11999999998,0,0,0
Tuned rules,279,92.1913899631057,55.64455297626203,2.900605499226287,0,33.64623148761739,56.60656985797768,12273.11999999998,0,0,0
Tuned rules,280,90.81139448670837,46.879029341833146,8.006338570659848,0,35.92602657421537,47.13923058678962,12273.11999999998,0,0,0
Tuned rules,281,91.62015367976157,31.824721127082686,4.212562155509617,0,55.582870397169266,32.49185814137273,12273.11999999998,0,0,0
Tuned rules,282,90.94520864027751,16.799913605973433,6.678853485117944,100,-32.53355845081387,40.20786902348205,12237.61999999998,0,0,0
Tuned rules,283,90.63218694851136,9.390778433523264e-15,7.9310348239042385,100,-17.29884787539288,44.310651037207506,12202.11999999998,0,0,0
Tuned rules,284,90.6556873460379,0,7.521367031669081,100,-16.865679685631193,48.310698194214545,12166.61999999998,0,0,0
Tuned rules,285,90.68099497142447,0,7.138647317541811,100,-16.457652346117342,52.21397317068539,12131.11999999998,0,0,0
Tuned rules,286,89.28577718023342,0,15.96000727934332,100,-26.67423009910989,58.540322316530855,12095.61999999998,0,0,0
